Title,Location,Price,Bedrooms,Bathrooms,Toilets,Property Type,URL
4421,Contemporary 5 Bedroom Detached Duplex With Bq,"Ajah, Lagos","₦ 300,000,000",5 Bedrooms,5 Bathrooms,6 Toilets,5 bedroom detached duplex for sale
4422,4 Bedroom & 2bedroom Wing Duplex,"Olive Park Estate, Ajah, Lagos","₦ 255,000,000",4 Bedrooms,,,4 bedroom detached duplex for sale
4423,4 Bedroom Semi Detached Duplex With Bq,"Ajah, Lagos","₦ 150,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom semi-detached duplex for sale
4424,Four Bedroom Semi Detached Duplex With Bq,"Ajah, Lagos","₦ 160,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom semi-detached duplex for sale
4425,Land In A Fully Developed Estate,"Ajah, Lagos","₦ 200,000",411 sqm Total Area,,,Land for sale
4426,Brand New 4 Bedroom Semi-detached Duplex With A Bq,"Abraham Adesanya, Ajah, Lagos","₦ 130,000,000",4 Bedrooms,,,4 bedroom semi-detached duplex for sale
4427,Residential Land,"Royal Garden, Lekki, Lagos","₦ 240,000,000",,,,Residential land for sale
4428,Luxury Maisonnette Duplex,"Lekki Scheme 1, Ajah, Lagos","₦ 150,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom house for sale
4429,12 Units Of Miniflat,"Roundabout, Ado, Ajah, Lagos","₦ 120,000,000",1 Bedroom,2 Bathrooms,2 Toilets,1 bedroom mini flat (room and parlour) for sale
4430,5 Bedroom Fully Detached Duplex With Swimming Pool,"Ikota, Lekki, Lagos","₦ 380,000,000",5 Bedrooms,6 Bathrooms,6 Toilets,5 bedroom detached duplex for sale
4431,Luxury 4 Bedroom Fully Detached Duplex,"Ikota, Lekki, Lagos","₦ 300,000,000",4 Bedrooms,5 Bathrooms,5 Toilets,4 bedroom detached duplex for sale
4432,Luxury 4 Bedroom,"Ajah, Lagos","₦ 175,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom detached duplex for sale
4433,"Luxurious, Perfect Finished 4 Bedrooms Semi-detached Duplex Available","Lekki, Lagos","₦ 155,000,000",4 Bedrooms,5 Bathrooms,4 Toilets,4 bedroom semi-detached duplex for sale
4434,"General C Of O,  Building Approval, Survey And Deed Of Assignment","Thomas Estate, Ajah, Lagos","₦ 270,000,000",5 Bedrooms,,6 Toilets,5 bedroom detached duplex for sale
4435,Newly Developed Top Notch 3 Bedroom Terrace Duplex,"Ajah, Lagos","₦ 100,000,000",3 Bedrooms,,4 Toilets,3 bedroom terraced duplex for sale
4436,4 Bedroom With Bq,"Ajah, Lagos","₦ 160,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom semi-detached duplex for sale
4437,Newly Built 4 Bedroom Semi Detached Duplex With Bq,"Abraham Adesanya, Ajah, Lagos","₦ 145,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom semi-detached duplex for sale
4438,5 Bedroom + Bq,"Ajah, Lagos","₦ 270,000,000",5 Bedrooms,5 Bathrooms,6 Toilets,5 bedroom house for sale
4439,Brand New 4  Bedroom Semi-detached Duplex With A Bq,"Abraham Adesanya Ajah, Lekki, Lagos","₦ 150,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom semi-detached duplex for sale
4440,Standard 4 Bedroom Fully Detached Duplex,"Lekki Palmcity, Ajah, Lagos","₦ 150,000,000",4 Bedrooms,5 Bathrooms,5 Toilets,4 bedroom detached duplex for sale
4441,Luxury 5 Bedroom Fully Detached Duplex,"Lekki Palmcity, Ajah, Lagos","₦ 300,000,000",5 Bedrooms,6 Bathrooms,6 Toilets,5 bedroom detached duplex for sale
4442,Luxury Furnished 4 Bedroom Fully Detached Duplex,"Ajah, Lagos","₦ 150,000,000",4 Bedrooms,5 Bathrooms,5 Toilets,4 bedroom detached duplex for sale
4443,Luxury 5 Bedroom Fully Detached Duplex,"Ajah, Lagos","₦ 285,000,000",5 Bedrooms,6 Bathrooms,6 Toilets,5 bedroom detached duplex for sale
4444,Modern Budget Friendly Brand New 1 Bedroom Apartment Upstairs/downstair,"Ajah, Lagos","₦ 40,000,000",2 Bedrooms,1 Bathroom,3 Toilets,2 bedroom house for sale
4445,5 Bedroom Detached Duplex & Bq,"Ajah, Lagos","₦ 220,000,000",5 Bedrooms,5 Bathrooms,6 Toilets,5 bedroom detached duplex for sale
4446,Affordable Luxury: 4 Bed Semi- Detached Duplex +bq,"Ajah, Lagos","₦ 150,000,000",4 Bedrooms,5 Bathrooms,4 Toilets,4 bedroom flat / apartment for sale
4447,"Land Measuring 1,300sqm","Thomas Estate, Ajah, Lagos","₦ 220,000,000",,,,Residential land for sale
4448,Block Of Flats Available,"Thomas Estate, Ajah, Lagos","₦ 150,000,000",4 Toilets,,Save,Block of flats for sale
4449,Luxury Maisonnette Duplex,"Lekki Scheme 1, Ajah, Lagos","₦ 150,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom house for sale
4450,Modern 5 Bedrooms Fully Detached Duplex With Swimming Pool,"Palm City Estate Phase 2, After Ikota Shopping Complex, Ado, Ajah, Lagos","₦ 285,000,000",5 Bedrooms,5 Bathrooms,6 Toilets,5 bedroom detached duplex for sale
4451,Elegantly Built And Luxury Finished 5 Bedroom Fully Detached Duplex,"Lekki Palm City Phase 2, Ado, Ajah, Lagos","₦ 250,000,000",5 Bedrooms,5 Bathrooms,6 Toilets,5 bedroom detached duplex for sale
4452,Affordable Luxury 4 Bedroom Fully Detached House With Bq In A Gated Estate,"VGC, Lekki, Lagos","₦ 480,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom detached duplex for sale
4453,Super Massive Luxury 5 Bedroom Fully Detached Duplex Sitting On 685spm,"Thera Annex Estate, Sangotedo, Ajah, Lagos","₦ 185,000,000",5 Bedrooms,5 Bathrooms,6 Toilets,5 bedroom detached duplex for sale
4454,"Contemporary 3-bedroom Terraces + Bq, Premium Living","Landgate Home, Ajiwe, Ajah, Lagos","₦ 120,000,000",3 Bedrooms,4 Bathrooms,4 Toilets,3 bedroom terraced duplex for sale
4455,Luxury 1 Bedroom Apartment,"Cedar Home, Okun-Ajah, Ajah, Lagos","₦ 48,000,000",,,,Block of flats for sale
4456,2 Plots Of Dry Land Close To The Beach,"Off Coastal Road, Okun-Ajah, Ajah, Lagos","₦ 80,000,000",,,,Residential land for sale
4457,4 Units Of 5 Bedroom Semi Detached Duplex (carcass),"Harmony Estate ð¡, Ajah, Lagos","₦ 200,000,000",20 Bedrooms,20 Bathrooms,20 Toilets,20 bedroom semi-detached duplex for sale
4458,Lovely 3 Bedrooms Terraced Duplex With Bq,"Ajah, Lagos","₦ 80,000,000",3 Bedrooms,3 Bathrooms,4 Toilets,3 bedroom terraced duplex for sale
4459,Contemporary 5 Bedrooms Detached Duplex With Swimming Pool,"Lekki, Lagos","₦ 280,000,000",5 Bedrooms,5 Bathrooms,6 Toilets,5 bedroom detached duplex for sale
4460,Contemporary 5 Bedrooms Detached Duplex With Swimming Pool,"Ajah, Lagos","₦ 280,000,000",5 Bedrooms,5 Bathrooms,6 Toilets,5 bedroom detached duplex for sale
4461,Contemporary 5 Bedrooms Detached Duplex With Swimming Pool,"Ajah, Lagos","₦ 280,000,000",5 Bedrooms,5 Bathrooms,6 Toilets,5 bedroom detached duplex for sale
4462,Beautifully Designed 4 Bedroom Semi-detached Duplex With Bq,"Ajah, Lagos","₦ 150,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom semi-detached duplex for sale
4463,Newly Built 4 Bedroom Semi Detached Duplex,"Lekki Palm City Estate, Ado Road, Ajah, Lagos","₦ 170,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom semi-detached duplex for sale
4464,"Magnificent 5 Bedroom Detached Duplex With Swimng Pool,lounge & Cinema","Royal Garden, Ajah, Lagos","₦ 650,000,000",6 Bedrooms,6 Bathrooms,7 Toilets,6 bedroom detached duplex for sale
4465,5 Bedroom Detached Duplex With Bq & Swimming Pool,"Royal Garden, Ajah, Lagos","₦ 550,000,000",5 Bedrooms,5 Bathrooms,6 Toilets,5 bedroom detached duplex for sale
4466,Lovely 3 Bedroom Detached Duplex With Bq,"Ajah, Lagos","₦ 150,000,000",3 Bedrooms,3 Bathrooms,4 Toilets,3 bedroom detached duplex for sale
4467,Stunning 4 Bedroom Semi Detached Duplex With Bq,"Ajah, Lagos","₦ 145,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom semi-detached duplex for sale
4468,"5 Bedroom Detached House With Bq ,swimming Pool & Cinema","Royal Garden Estate, Ajah, Lagos","₦ 600,000,000",5 Bedrooms,5 Bathrooms,6 Toilets,5 bedroom detached duplex for sale
4469,290 Sqm Service Estate Land,"Lekki Gardens 3, Ajah, Lagos","₦ 50,000,000",290 sqm Total Area,,,Land for sale
4470,Fully Furnished 4 Bedroom Semi Detached Duplex,"Okun Ajah, Ajah, Lagos","₦ 110,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom semi-detached duplex for sale
4471,Quintessential 4 Bedroom Fully Detached Duplex With A Bq In Serene,"Ogba, Ikeja, Lagos","₦ 390,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom detached duplex for sale
4472,Tastefully Built 4 Bedroom Semi-detached Duplex,"Abraham Adesanya, Lekki Phase 2, Lekki, Lagos","₦ 145,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom semi-detached duplex for sale
4473,Luxury 5 Bedroom Fully Detached House With Bq In Gated Estate,"Crown Estate, Sangotedo, Ajah, Lagos","₦ 160,000,000",4 Bedrooms,5 Bathrooms,5 Toilets,4 bedroom detached duplex for sale
4474,Dryland Measuring 330sqm Fews Plot Off The Interlocked Road,"Peaceland, Ogombo, Ajah, Lagos","₦ 30,000,000",20 Parking Spaces,,,Residential land for sale
4475,Fully Furnished Two Bedrooms Terraced Duplex With Bq,"Ogombo Road, Ogombo, Ajah, Lagos","₦ 115,000,000",2 Bedrooms,2 Bathrooms,3 Toilets,2 bedroom terraced duplex for sale
4476,3 Bedroom Apartment,"Ilaje, Ajah, Lagos","₦ 80,000,000",3 Bedrooms,3 Bathrooms,4 Toilets,3 bedroom flat / apartment for sale
4477,An Elegant 4 Bedroom Terraced Duplex.,"Lbs, Ajah, Lagos","₦ 110,000,000",4 Bedrooms,4 Bathrooms,,4 bedroom terraced duplex for sale
4478,Luxury & Spacious 4 Bedroom Detached Duplex+bq,"Ajah, Lagos","₦ 180,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom detached duplex for sale
4479,Fully Smart 4 Bedroom  Detached Duplex With Bq And Swimming Pool,"Ajah, Lagos","₦ 500,000,000",4 Bedrooms,,,4 bedroom detached duplex for sale
4480,4 Bedrooms Fully Detached Duplex With Bq,"Lekki, Lagos","₦ 150,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom detached duplex for sale
4481,4 Bedroom Semi-detached Luxury Home With Bq,"Ajah, Lagos","₦ 160,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom semi-detached duplex for sale
4482,Massive 3 Bedroom Terraced Duplex In An Estate,"Abraham Adesanya, Ajah, Lagos","₦ 120,000,000",3 Bedrooms,3 Bathrooms,4 Toilets,3 bedroom terraced duplex for sale
4483,"Gorgeous 5 Bedroom Detached Duplex With Bq, Pool In A Secured Estate","Royal Gardens Estate, Ajah, Lagos","₦ 550,000,000",5 Bedrooms,5 Bathrooms,6 Toilets,5 bedroom detached duplex for sale
4484,Modern Finishing 2 Bedrooms Apartment With Bq,"Ajah, Lagos","₦ 68,000,000",2 Bedrooms,2 Bathrooms,3 Toilets,2 bedroom flat / apartment for sale
4485,Lovely 3 Bedrooms Terraced Duplex With Bq,"Lagos Business School, Ajah, Lagos","₦ 90,000,000",3 Bedrooms,3 Bathrooms,4 Toilets,3 bedroom terraced duplex for sale
4486,4 Bedroom Duplex & Bq,"Ajah, Lagos","₦ 190,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom detached duplex for sale
4487,4 Bedroom & Bq,"Ajah, Lagos","₦ 160,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom semi-detached duplex for sale
4488,Luxury 4 Bedroom Detached Duplex,"Ajah, Lagos","₦ 170,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom detached duplex for sale
4489,Luxury 4 Bedroom Detached Duplex With Boys Quarter,"Ajah, Lagos","₦ 220,000,000",4 Bedrooms,5 Bathrooms,6 Toilets,4 bedroom detached duplex for sale
4490,Newly Built 3 Bedrooms Semi Detached Duplex,"Lekki Gardens Phase 3, Ajah, Lagos","₦ 120,000,000",3 Bedrooms,3 Bathrooms,4 Toilets,3 bedroom semi-detached duplex for sale
4491,Luxury Maisonnette Duplex,"Lekki Scheme 1, Ajah, Lagos","₦ 150,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom house for sale
4492,"Fantastic Luxury 2 Bedroom Apartment With Elevator, Swimming Pool","Lekki Phase 1, Lekki, Lagos","₦ 280,000,000",2 Bedrooms,2 Bathrooms,3 Toilets,2 bedroom flat / apartment for sale
4493,Massive 4 Bedrooms Detached Duplex,"Crown Estate Sangotedo By Shoprite, Sangotedo, Ajah, Lagos","₦ 162,000,000",4 Bedrooms,5 Bathrooms,5 Toilets,4 bedroom detached duplex for sale
4494,Exquisitely Carved 4 Bedroom Semi Detached Duplex With Bq,"Ikota, Lekki, Lagos","₦ 200,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom semi-detached duplex for sale
4495,Properly Built 3 Bedroom Terraced Duplex,"Ikota, Lekki, Lagos","₦ 90,000,000",3 Bedrooms,3 Bathrooms,4 Toilets,3 bedroom terraced duplex for sale
4496,"Exquisitely Carved 5 Bedroom Fully Detached Duplex With Cinema, Room","Ikate, Lekki, Lagos","₦ 750,000,000",5 Bedrooms,5 Bathrooms,6 Toilets,5 bedroom detached duplex for sale
4497,4 Bedroom Brand New Terraced Duplex,"Lekki Garden Phase 5, Ajah, Lagos","₦ 65,000,000",4 Bedrooms,5 Bathrooms,5 Toilets,4 bedroom terraced duplex for sale
4498,4 Bedroom Fully Detached Duplex With Swimming Pool,"Ajah, Lagos","₦ 190,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom detached duplex for sale
4499,Newly Built 4 Bedroom Stand Alone Duplex With Bq,"Lekki Atlantic Garden Estate, Alabeko, Ajah, Lagos","₦ 165,000,000",4 Bedrooms,53 Bathrooms,5 Toilets,4 bedroom detached duplex for sale
4500,4 Bedroom & Bq,"Ajah, Lagos","₦ 220,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom detached duplex for sale
4501,Ivystarr Newly Built 5 Bed Luxury  Detached  Duplex With Swimming Pool,"Ajah, Lagos","₦ 285,000,000",5 Bedrooms,5 Bathrooms,6 Toilets,5 bedroom detached duplex for sale
4502,3 Bedroom Semi Detached Bungalow,"Ajah, Lagos","₦ 95,000,000",3 Bedrooms,4 Bathrooms,4 Toilets,3 bedroom semi-detached bungalow for sale
4503,3 Bedrooms Terraced Duplex,"Ajah, Lagos","₦ 75,000,000",3 Bedrooms,3 Bathrooms,4 Toilets,3 bedroom terraced duplex for sale
4504,Gorgeously Finished 4 Bedroom Fully Detached Duplex With Bq,"Ajah, Lagos","₦ 170,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom detached duplex for sale
4505,Contemporary 3 Bedroom Terrace Duplex,"Ajah, Lagos","₦ 90,000,000",3 Bedrooms,3 Bathrooms,4 Toilets,3 bedroom terraced duplex for sale
4506,Contemporary 3 Bedroom Terraced Duplex,"Ajah, Lagos","₦ 90,000,000",3 Bedrooms,3 Bathrooms,4 Toilets,3 bedroom terraced duplex for sale
4507,Gorgeously Finished 4 Bedroom Fully Detached Duplex With Bq,"Ajah, Lagos","₦ 170,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom detached duplex for sale
4508,"Luxury 4 Bedroom Semi Detached Luxury Duplex With Swimming Pool, Gym","Ikoyi, Lagos","₦ 1,200,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom semi-detached duplex for sale
4509,Pretty Decent  Value 3 Bedroom Terrace Duplex With Private Compound,"Ajah, Lagos","₦ 75,000,000",3 Bedrooms,3 Bathrooms,4 Toilets,3 bedroom terraced duplex for sale
4510,Beautifully Finished Luxury 4 Bedroom Fully Detached Duplex With Bq,"Ajah, Lagos","₦ 220,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom detached duplex for sale
4511,Luxury 5 Bedroom Fully Detached Duplex With Swimming Pool And Bq,"Chevron, Lekki, Lagos","₦ 450,000,000",5 Bedrooms,5 Bathrooms,6 Toilets,5 bedroom detached duplex for sale
4512,Fully Furnished 4 Bedroom Semi Detached Duplex,"Okun Ajah, Ajah, Lagos","₦ 110,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom semi-detached duplex for sale
4513,4 Units Of 2 Bedroom Flats And 3 Bedroom Duplex,"Cooperative Villas Way, Badore, Ajah, Lagos","₦ 160,000,000",2 Bedrooms,3 Bathrooms,3 Toilets,2 bedroom house for sale
4514,Mixed Use Land,"Sangotedo, Ajah, Lagos","₦ 8,000,000",650 sqm Total Area,,,Mixed-use land for sale
4515,650sqm Of Land,"Diamond Estate, Sangotedo, Ajah, Lagos","₦ 160,000,000",,,,Residential land for sale
4516,Brand New Spacious And Luxurious 2 Bedroom Apartment,"Sangotedo, Ajah, Lagos","₦ 47,000,000",2 Bedrooms,2 Bathrooms,3 Toilets,2 bedroom flat / apartment for sale
4517,Mortgage Opportunity Brand New 4 Bedroom Terrace Duplex,"Ogombo, Ajah, Lagos","₦ 125,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom terraced duplex for sale
4518,Brand New And Serviced 4 Bedrooms En-suite Pentfloor Maisonette,"Victoria Island (VI), Lagos","₦ 900,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom flat / apartment for sale
4519,4-bedroom Detached Duplex With Bq,"Ajah, Lagos","₦ 200,000,000",4 Bedrooms,,4 Toilets,4 bedroom detached duplex for sale
4520,4 Bedroom Fully Detached Duplex With Bq,"Ajah, Lagos","₦ 220,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom detached duplex for sale
4521,Modern 5-bedroom Detached Duplex With Bq And A Private Pool,"Palm City, Ajah, Lagos","₦ 300,000,000",5 Bedrooms,5 Bathrooms,6 Toilets,5 bedroom detached duplex for sale
4522,Finished To Taste Luxury 4 Bedrooms Fully Detached Duplex With Bq,"Ajah, Lagos","₦ 230,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom detached duplex for sale
4523,Perfectly Carved Luxury 5 Bedroom Detached Duplex With Swimming Pool,"Ajah, Lagos","₦ 285,000,000",5 Bedrooms,5 Bathrooms,6 Toilets,5 bedroom detached duplex for sale
4524,3 Bedroom With Bq,"Ajah, Lagos","₦ 165,000,000",3 Bedrooms,3 Bathrooms,4 Toilets,3 bedroom semi-detached duplex for sale
4525,4 Bedroom Detached Duplex & Bq,"Ajah, Lagos","₦ 185,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom detached duplex for sale
4526,5 Bedroom With Bq,"Ajah, Lagos","₦ 200,000,000",5 Bedrooms,5 Bathrooms,6 Toilets,5 bedroom semi-detached duplex for sale
4527,Contemporary 4 Bedroom Detached Duplex With Bq,"Ajah, Lagos","₦ 200,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom detached duplex for sale
4528,4 Bedrooms Semi Detached Duplex,"Thomas Estate, Ajah, Lagos","₦ 150,000,000",4 Bedrooms,,,4 bedroom semi-detached duplex for sale
4529,Standard And Spacious 2 Bedroom Apartment,"Mobil Road, Ajah, Lagos","₦ 70,000,000",2 Bedrooms,3 Bathrooms,3 Toilets,2 bedroom flat / apartment for sale
4530,Modern Finishing 4 Bedroom Fully Detached Smart Home,"Ajah, Lagos","₦ 200,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom detached duplex for sale
4531,5 Bedroom Fully Detached Duplex,"Ajah, Lagos","₦ 300,000,000",5 Bedrooms,5 Bathrooms,6 Toilets,5 bedroom detached duplex for sale
4532,4 Bedroom Fully Detached Duplex,"Ajah Lekki Lagos, Ajah, Lagos","₦ 190,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom detached duplex for sale
4533,Luxury Maisonnette Duplex,"Lekki Scheme 1, Ajah, Lagos","₦ 150,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom house for sale
4534,Spaciously Built 5 Bedroom Detached Duplex,"Infinity Estate, Ado, Ajah, Lagos","₦ 450,000,000",5 Bedrooms,,,5 bedroom detached duplex for sale
4535,Brand 2 Bedrooms Terraced Duplex,"Sangotedo, Ajah, Lagos","₦ 65,000,000",2 Bedrooms,2 Bathrooms,3 Toilets,2 bedroom terraced duplex for sale
4536,3 Bedroom Semi Detached Bungalow,"Olokonla, Sangotedo, Ajah, Lagos","₦ 60,000,000",3 Bedrooms,3 Bathrooms,4 Toilets,3 bedroom semi-detached bungalow for sale
4537,3 Bedroom Semi Detached With Bq,"Lekki Gardens, Behind Lbs, Ajah, Lagos","₦ 125,000,000",3 Bedrooms,,,3 bedroom semi-detached duplex for sale
4538,Furnished 5 Bedroom Fully Detached House,"Royal Garden, Ajah, Lagos","₦ 800,000,000",5 Bedrooms,,,5 bedroom detached duplex for sale
4539,Luxury 5 Bedroom Fully Detached Duplex With Bq.,"Ajah, Lagos","₦ 230,000,000",5 Bedrooms,5 Bathrooms,,5 bedroom detached duplex for sale
4540,Newly Built Fully Serviced 4 Bedrooms Terraced Duplex,"Ajah, Lagos","₦ 110,000,000",4 Bedrooms,,5 Toilets,4 bedroom terraced duplex for sale
4541,4 Bedroom With Bq,"Ajah, Lagos","₦ 200,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom detached duplex for sale
4542,Lovely 5 Bedroom Duplex With Pool,"Ajah, Lagos","₦ 240,000,000",5 Bedrooms,5 Bathrooms,6 Toilets,5 bedroom detached duplex for sale
4543,Fully Detached & Newly Built 4 Bedroom Detached Duplex,"Abraham Adesanya, Ajah, Lagos","₦ 190,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom detached duplex for sale
4544,Nicely Built 4 Bedroom  Semi-detached  Duplex,"Lekki Palm City, Ajah, Lagos","₦ 150,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom semi-detached duplex for sale
4545,Luxury 4 Bedroom Semi-detached Duplex,"Ajah, Lagos","₦ 145,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom semi-detached duplex for sale
4546,Luxury 4-bedroom Duplex With Modern Finishes & Spacious Interiors,"Ajah, Lagos","₦ 160,000,000",4 Bedrooms,5 Bathrooms,5 Toilets,4 bedroom semi-detached duplex for sale
4547,5 Bedrooms Detached Duplex With Swimming Pool,"Ajah, Lagos","₦ 290,000,000",5 Bedrooms,5 Bathrooms,6 Toilets,5 bedroom detached duplex for sale
4548,5 Bedroom Luxury Duplex,"Royal Garden Estate, Ajah, Lagos","₦ 370,000,000",5 Bedrooms,5 Bathrooms,6 Toilets,5 bedroom detached duplex for sale
4549,Newly Built 2 Bedroom Semi-detached  Duplex With Payment Plan,"By Abraham Adesanya Area, Ajah, Lagos","₦ 80,000,000",2 Bedrooms,2 Bathrooms,3 Toilets,2 bedroom semi-detached duplex for sale
4550,Amazing 5 Bedroom Fully Detached Duplex  With Bq And Swimming Pool,"Thomas Estate, Ajah, Lagos","₦ 270,000,000",5 Bedrooms,5 Bathrooms,6 Toilets,5 bedroom detached duplex for sale
4551,4 Bedroom Semi Detached Duplex + Bq,"Ajah, Lagos","₦ 160,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom semi-detached duplex for sale
4552,4 Bedroom Detached Duplex & Bq,"Ajah, Lagos","₦ 220,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom detached duplex for sale
4553,4 Bedroom With Bq,"Ajah, Lagos","₦ 185,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom semi-detached duplex for sale
4554,Fully Furnished 4 Bedroom Semi Detached Duplex,"Okun Ajah, Ajah, Lagos","₦ 110,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom semi-detached duplex for sale
4555,Very Big Brand New 4 Bedrooms Fully Detached Duplex With Bq,"Sangotedo, Ajah, Lagos","₦ 150,000,000",4 Bedrooms,4 Bathrooms,5 Toilets,4 bedroom detached duplex for sale
4556,6 Plots In A Fully Developed Area,"Off Monastery, Sangotedo, Ajah, Lagos","₦ 70,000,000","3,800 sqm Covered Area",,,Mixed-use land for sale
4557,Fenced Full Plot Of Land,"Peninsula Gardens Estate, Sangotedo, Ajah, Lagos","₦ 172,000,000",,,,Residential land for sale
